"id";"created";"changed";"archived";"Artist";"Title";"Record Label(s)";"Year Of Release";"Format";"Genre";"Sub-Genre";"Notes";"Status";"Condition";"Info / Notes / Links";"CanCon?"
"2451";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apartment 26";"Music For The Massive";"Atlantic";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2452";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Ape Hangers";"I Don't Want To Live Today";"A&M";"1995";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2453";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Ape School";"Ape School";"Counter ";"2009";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2454";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apes";"Baba's Mountain";" ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2455";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apes Of God, The";"How To Pick Up Girls!";"Oracular Laboratory";"2000";"CD";"Rock / Pop";" ";" ";" ";"Good";" ";" "
"2456";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apes Of God, The";"Edge Of Arrival";" ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2457";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apes*";"Ghost Games";"Gypsy Eyes ";"2008";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2458";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apes, The";"The Fugue In The Fog";"Frenchkiss ";"2001";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2459";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apes, The";"Oddeyesee";"Frenchkiss ";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2460";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apes, The";"Street Warz";"Planaria";"2002";"CD";"Rock / Pop";" ";" ";" ";"Good";" ";" "
"2461";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apex Theory, The";"Topsy-Turvy (Advance CD)";"DreamWorks ";"2002";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2462";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apex Theory, The";"Apex Theory (Advance CD)";"DreamWorks ";"2001";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2463";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aphasia";"Fact And Fiction";" ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2464";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aphasia";"The Crocodiles Society of Aphasia";"White Wabbit";"2010";"CD";"Rock / Pop";"-";" ";"On Playlist";"New";"distorted and light-hearted post-rock very much in line with explosions in the sky. good for post-everything. (http://www.myspace.com/aphasiatw)";"No"
"2465";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apocalypse Hoboken";"Easy Instructions For Complex Machinery";"Johanns Face";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2466";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apollo Smile";"Apollo Smile";"Geffen ";"1991";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2467";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apollo Sunshine";"Apollo Sunshine";"spinART , Heavy Rotation ";"2005";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2468";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apollo Sunshine";"Shall Noise Upon";"Headless Heroes";"2008";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2469";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apollo Sunshine";"Katonah";" ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2470";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apollo Up";"Light The End And Burn It Through";" ";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2471";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apollo Up!";"Chariots Of Fire";" ";"2006";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2472";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apollyon Sun";"Sub";"Sanctuary";"2000";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2473";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"ApologetiX";"Spoofernatural";" ";" ";"CD";"Rock / Pop";"Christian / Comedy / Parody song";" ";" ";" ";" ";" "
"2474";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"ApologetiX ";"Biblical Graffiti";"Parodudes";"1999";"CD";"Rock / Pop";"Christian / Comedy / Parody song";" ";" ";" ";" ";" "
"2475";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apparitions, The";"As This Is Futuristic";"Machine ";"2006";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2476";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Appendix Out";"The Night Is Advancing";"Drag City";"2001";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2477";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Appendix Out";"The Rye Bears A Poison";"Drag City";"1997";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2478";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apple, Fiona";"When The Pawn";"Work, Work, Epic, Epic, Clean Slate, Clean Slate";"1999";"CD";"Rock / Pop";"Piano pop";" ";" ";" ";" ";" "
"2479";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apple, Fiona";"Extraordinary Machine";"Epic";"2005";"CD";"Rock / Pop";"Piano pop";" ";" ";" ";" ";" "
"2480";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apples In Stereo, The";"Energy";"Yep Roc ";"2007";"CD";"Rock / Pop";"Indie pop / Psychedelic / Elephant 6";" ";" ";" ";" ";" "
"2481";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apples In Stereo, The";"Her Wallpaper Reverie";"spinART , Elephant Six Recording Co.";"1999";"CD";"Rock / Pop";"Indie pop / Psychedelic / Elephant 6";" ";" ";" ";" ";" "
"2482";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apples In Stereo, The";"Her Wallpaper Reverie";"spinART , Elephant Six Recording Co.";"1999";"CD";"Rock / Pop";"Indie pop / Psychedelic / Elephant 6";" ";" ";" ";" ";" "
"2483";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apples In Stereo, The";"Look Away + 4";"spinART ";"2000";"CD";"Rock / Pop";"Indie pop / Psychedelic / Elephant 6";" ";" ";" ";" ";" "
"2484";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apples In Stereo, The";"Velocity Of Sound";"spinART ";"2002";"CD";"Rock / Pop";"Indie pop / Psychedelic / Elephant 6";" ";" ";" ";" ";" "
"2485";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apples In Stereo, The";"The Discovery Of A World Inside The Moone";"spinART ";"2000";"CD";"Rock / Pop";"Indie pop / Psychedelic / Elephant 6";" ";" ";" ";" ";" "
"2486";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apples In Stereo, The";"Fun Trick Noisemaker";"spinART ";"1995";"CD";"Rock / Pop";"Indie pop / Psychedelic / Elephant 6";" ";" ";" ";" ";" "
"2487";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apples In Stereo, The";"Tone Soul Evolution";"Sire  Company";"1997";"CD";"Rock / Pop";"Indie pop / Psychedelic / Elephant 6";" ";" ";" ";" ";" "
"2488";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apples In Stereo, The";"Travellers In Space And Time";"Yep Roc";"2010";"CD";"Rock / Pop";"Elephant 6 / Indie pop";" ";" ";"Good";" ";" "
"2489";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Applesaucer ";"Applesaucer ";"Toadphile";"1999";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2490";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Appleseed Cast, The";"Two Conversations";"Tiger Style";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2491";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Appleseed Cast, The";"Peregrine";"The Militia Group";"2006";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2492";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Appleseed Cast, The";"Mare Vitalis";"Deep Elm ";"1999";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2493";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Appleseed Cast, The";"The End Of The Ring Wars";"Deep Elm ";"1998";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2494";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Appliance";"Are You Earthed?";"Mute, Mute Corporation";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2495";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Appliance";"Imperial Metric";"Mute";"2001";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2496";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Appliance";"Manual";"Mute  Ltd.";"1999";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2497";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Applied Communications";"Uhhh Sort Of";"Discos Mariscos";"2005";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2498";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Applied Communications";"Alpha";" ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2499";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Appogee";"Unconscious Ruckus";"Kanpai ";"2004";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2500";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Approach, The";"Wings Of Monarchs";"Flyer ";"2002";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2501";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apricot Rail";"Apricot Rail";"Hidden Shoal";"2008";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2502";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"April March";"Triggers";"PIAS America, Tricatel";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";"!!!";" "
"2503";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"April March";"Lessons Of April March";"Ideal ";"1998";"CD";"Rock / Pop";" ";" ";" ";" ";"!!!";" "
"2504";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"April Sixth";"Mariposa Ave.";"Elektra";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";"!!!";" "
"2505";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"April Skies, The";"How It All Played Out";" ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2506";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"April's Motel Room";"Black 14";"Epic";"1993";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2507";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"April's Motel Room";"Black 14";"Epic";"1993";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2508";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"April's Motel Room";"God ";"Immortal / Epic";"1994";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2509";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apsaras";"Pourquoi Pas";" ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2510";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Apsci";"Thanks For Asking";"Quannum";"2005";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2511";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aqua Velvets, The";"Nomad";"Milan ";"1996";"CD";"Rock / Pop";"Surf";" ";" ";" ";" ";" "
"2512";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aqua Velvets, The";"Surfmania";"MESA";"1995";"CD";"Rock / Pop";" ";" ";" ";"Good";" ";" "
"2513";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aqua Velvets, The";"Guitar Noir";"Riptide";"1997";"CD";"Rock / Pop";" ";" ";" ";"Good";" ";" "
"2514";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aquabats!, The";"Vs. The Floating Eye Of Death!";"Goldenvoice";"1999";"CD";"Rock / Pop";"Ska / Comedy";" ";" ";" ";" ";" "
"2515";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aquabats!, The";"The Fury Of The Aquabats!";"Goldenvoice";"1997";"CD";"Rock / Pop";"Ska / Comedy";" ";" ";" ";" ";" "
"2516";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aquabats!, The";"The Fury Of The Aquabats!";"Goldenvoice";"1997";"CD";"Rock / Pop";"Ska / Comedy";" ";" ";" ";" ";" "
"2517";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aquabats!, The";"Myths, Legends And Other Amazing Adventures Vol. 2";"Fearless ";"2000";"CD";"Rock / Pop";"Ska / Comedy";" ";" ";" ";" ";" "
"2518";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aqualung";"Memory Man";"Columbia";"2007";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2519";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aqualung";"Live & Rarities";"Columbia";"2006";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2520";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aquarium Rescue Unit";"In A Perfect World";"Intersound";"1994";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2521";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aqueduct";"Or Give Me Death";"Barsuk ";"2007";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2522";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aqueduct";"I Sold Gold";"Barsuk ";"2005";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2523";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aqueduct";"Power Ballads";"Popular Music";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2524";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aqui ";"The First Trip Out";"Ace Fu";"2004";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2525";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arab Strap";"The Last Romance";"Transdreamer ";"2006";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2526";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arab Strap";"Monday At The Hug & Pint";"Matador";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2527";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arab Strap";"Philophobia";"Matador";"1998";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2528";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arab Strap";"The Week Never Starts Round Here";"Matador";"1998";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2529";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arab Strap";"Ten Years Of Tears";"Chemikal Underground";"2006";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2530";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arabia, Lawrence";"Chant Darling";"Bella Union";"2010";"CD";"Rock / Pop";"Indie pop";" ";" ";"Excellent";" ";" "
"2531";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aran, Josh";"Water To Wash Water Away";"Self-released";"2006";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2532";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aran, Josh";"Between Us Arose Happines";" ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2533";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arbouretum";"Song Of The Pearl";"Thrill Jockey";"2009";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2534";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arbouretum";"Rites Of Uncovering";"Thrill Jockey";"2007";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2535";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arbouretum";"Pontiak";"Thrill Jockey";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2536";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arc Angels";"Arc Angels";"DGC";"1992";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2537";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archer, Iain";"Flood The Tanks";"Bright Star Recordings, Play It Again Sam [PIAS]";"2004";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2538";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archer, Tasmin";"Shipbuilding";"SBK ";"1994";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2539";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archer, Tasmin";"Great Expectations";"EMI , EMI ";"1992";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2540";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archers Of Loaf";"Seconds Before The Accident";"Alias ";"2000";"CD";"Rock / Pop";"Noise";" ";" ";" ";" ";" "
"2541";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archers Of Loaf";"The Speed Of Cattle";"Alias ";"1996";"CD";"Rock / Pop";"Noise";" ";" ";" ";" ";" "
"2542";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archers Of Loaf";"Harnessed In Slums";"Alias ";"1995";"CD";"Rock / Pop";"Noise";" ";" ";" ";" ";" "
"2543";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archers Of Loaf";"Vee Vee";"Alias ";"1995";"CD";"Rock / Pop";"Noise";" ";" ";" ";" ";" "
"2544";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archers Of Loaf";"All The Nations Airports";"Alias ";"1996";"CD";"Rock / Pop";"Noise";" ";" ";" ";" ";" "
"2545";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archers Of Loaf";"Archers Of Loaf vs The Greatest Of All Time";"Alias ";"1994";"CD";"Rock / Pop";"Noise";" ";" ";" ";" ";" "
"2546";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archers Of Loaf";"Icky Mettle";"Alias ";"1993";"CD";"Rock / Pop";"Noise";" ";" ";" ";" ";" "
"2547";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archers Of Loaf";"MSN On Air";" ";"1997";"CD";"Rock / Pop";"Noise / Indie";" ";" ";" ";" ";" "
"2548";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archers Of Loaf";"White Trash Heroes";" ";" ";"CD";"Rock / Pop";" ";" ";"Library";" ";" ";"No"
"2549";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archie Bronson Outfit";"Archie Bronson Outfit";"Domino Recording Company Ltd.";"2004";"CD";"Rock / Pop";" ";" ";" ";" ";"!!!";" "
"2550";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Architects";"Keys To The Building";"Anodyne ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2551";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Architects";"Vice";"Anodyne ";"2008";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2552";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Architects Revenge ";"Architects Revenge ";"Anodyne ";"2005";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2553";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Architecture In Helsinki";"Fingers Crossed";"Trifekta";"2003";"CD";"Rock / Pop";"Indie pop";" ";" ";" ";" ";" "
"2554";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Architecture In Helsinki";"In Case We Die";"Tailem Bend";"2005";"CD";"Rock / Pop";"Indie pop";" ";" ";" ";" ";" "
"2555";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Architecture In Helsinki";"Places Like This";"Polyvinyl Record Company";"2007";"CD";"Rock / Pop";"Indie pop";" ";" ";" ";" ";" "
"2556";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Architecture In Helsinki";"Heart It Races";"Polyvinyl Record Company";"2007";"CD";"Rock / Pop";"Indie pop";" ";" ";" ";" ";" "
"2557";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Architecture In Helsinki";"Like It Or Not";"Polyvinyl";" ";"CD";"Rock / Pop";"Indie pop";" ";" ";" ";" ";" "
"2558";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archive";"Lights";"Universal Music (Canada)";"2008";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2559";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archive";"Noise";"Enregistrements D7";"2004";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2560";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Archways";"Lest We Forget";" ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2561";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arco";"Coming To Terms";"Pehr";"2001";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2562";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arco";"Transparency (1998-2001)";"Pehr";"2002";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2563";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arctic";"Music For Rain";" ";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2564";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arctic Monkeys";"Crying Lightning";"Domino USA";"2009";"CD";"Rock / Pop";"Indie / British";" ";" ";" ";" ";" "
"2565";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arctic Monkeys";"Humbug";"Domino USA";"2009";"CD";"Rock / Pop";"Indie / British";" ";" ";" ";" ";" "
"2566";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arctic Monkeys";"Brianstorm";"Domino USA";"2007";"CD";"Rock / Pop";"Indie / British";" ";" ";" ";" ";" "
"2567";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arctic Monkeys";"Favourite Worst Nightmare";"Domino Recording Company Ltd.";"2007";"CD";"Rock / Pop";"Indie / British";" ";" ";" ";" ";" "
"2568";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arctic Monkeys";"Whatever People Say I Am, That's What I'm Not";"Domino Recording Company Ltd.";"2006";"CD";"Rock / Pop";"Indie / British";" ";" ";" ";" ";" "
"2569";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arctic Monkeys";"Leave Before The Lights Come On";"Domino Recording Company Ltd.";"2006";"CD";"Rock / Pop";"Indie / British";" ";" ";" ";" ";" "
"2570";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arctic Monkeys";"Who The Fuck Are Arctic Monkeys?";"Domino Recording Company Ltd.";"2006";"CD";"Rock / Pop";"Indie / British";" ";" ";" ";" ";" "
"2571";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arctic Monkeys";"Cornerstone";"Domino";"2009";"CD";"Rock / Pop";"Indie / British";" ";" ";" ";" ";" "
"2572";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arcwelder";"Entropy";"Touch And Go";"1996";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2573";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arcwelder";"Xerxes";"Touch And Go";"1994";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2574";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Area (4)";"Radio Caroline";"C'est La Mort";"1988";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2575";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Area (4)";"The Perfect Dream";"C'est La Mort";"1988";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2576";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Argent";"All Together Now";"Koch ";"1997";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2577";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Argo";"Jet Packs For Everyone";"BMI";"2003";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2578";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Argyle Johansen";"Argyle Johansen";" ";" ";"CD";"Rock / Pop";" ";" ";" ";" ";"!!!";" "
"2579";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Aria Orion";"Let The Sharp Stone Fly";"Indie";" ";"CD";"Rock / Pop";" ";" ";" ";" ";"!!!";" "
"2580";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arico, Tom";"The Preacher";"Northwind";"1998";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2581";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Ariel Andrews";"Stories From The Pink Room";"Andrews Arts";"2006";"CD";"Rock / Pop";" ";" ";" ";"Good";"!!!";" "
"2582";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Ariel Aparicio";"All I Wanted";"Bully  (2)";"2002";"CD";"Rock / Pop";" ";" ";" ";" ";"!!!";" "
"2583";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Ariel Aparicio w/ Hired Guns, The";"Frolic & F***";"Bully  (2)";"2004";"CD";"Rock / Pop";" ";" ";" ";" ";"!!!";" "
"2584";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Ariel Pink's Haunted Graffiti";"House Arrest";"Paw Tracks";"2006";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2585";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Ariel Pink's Haunted Graffiti";"Worn Copy";"Paw Tracks";"2005";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2586";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Ariel Pink's Haunted Graffiti";"Scared Famous";"Human Ear Music";"2007";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
"2587";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Ariel Pink's Haunted Graffiti";"Before Today";"4AD";"2010";"CD";"Rock / Pop";" ";" ";"Playlist";" ";" ";"No"
"2588";"2010-09-26 21:27:04";"2010-09-26 21:27:04";" ";"Arifin, Yanti";"Paranoid Sing Along";"Personal Favorite";"1995";"CD";"Rock / Pop";" ";" ";" ";" ";" ";" "
